p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
1.0,1362083370,156081,u:gbkT,fr,en,59094033b33cb3bde588156a60afca61,de/de<pr>,13,11,1,1
1.0,1362083370,80143,u:gbkT,fr,en,631d297c324518ea97ac01fd2abd6e46,les/le<det><def><mf><pl>,77,62,1,1
1.0,1362083370,81304,u:gbkT,fr,en,73bcadad77f168896b084da588c4c913,ils/il<prn><tn><p3><m><pl>,22,19,1,1
0.0,1362083370,156081,u:gbkT,fr,en,2d0937077480a627a3973de2a1e4015a,vin/vin<n><m><sg>,20,18,1,0
0.5,1362083370,80143,u:gbkT,fr,en,2f29469078d47c4e0852500bf7037f0d,du/de<pr>,36,33,2,1
0.0,1362083370,156081,u:gbkT,fr,en,6d6841b5a0ea88d87c2a7b6eee95ab48,et/et<cnjcoo>,40,32,1,0
1.0,1362083370,245332,u:gbkT,fr,en,b1a71481e27138dc37501f2cbde775fc,es/être<vbser><pri><p2><sg>,1,1,2,2
1.0,1362083370,426354,u:gbkT,fr,en,de64b0a3bb8cb9360e85a1a87d8c3c44,riz/riz<n><m><sp>,17,13,1,1
1.0,1362083377,273057,u:iC8j,en,pt,678bfa5d0ccd050c12395a792abaff12,i/prpers<prn><subj><p1><mf><sg>,11,9,1,1
1.0,1362083377,273057,u:iC8j,en,pt,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,11,9,1,1
1.0,1362083377,5116,u:iC8j,en,pt,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,14,13,1,1
1.0,1362083377,5523,u:iC8j,en,pt,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,18,16,1,1
1.0,1362083378,108,u:ib7o,en,es,87c450efea56f8f35f5ca4e48906a192,bye/bye<ij>,6,6,3,3
1.0,1362083378,108,u:ib7o,en,es,ee83763629a0d5a538c07e65bfd65593,please/please<adv>,4,4,3,3
0.5,1362083378,108,u:ib7o,en,es,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,14,13,2,1
1.0,1362083378,108,u:ib7o,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,43,42,1,1
0.0,1362083378,108,u:ib7o,en,es,0a7ad985b6b19b5cfb4723f207220a3d,they/prpers<prn><subj><p3><mf><pl>,12,12,1,0
1.0,1362083378,514438,u:ib7o,en,es,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,8,7,1,1
0.6,1362083378,108,u:ib7o,en,es,33a7fd42f74b2d2b1110f1b0c8b6db38,not/not<adv>,9,9,5,3
1.0,1362083378,108,u:ib7o,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,78,75,1,1
0.5,1362083378,108,u:ib7o,en,es,6467457ef675ada64c360e7d17642aaf,men/man<n><pl>,10,9,2,1
1.0,1362083378,108,u:ib7o,en,es,18204d89f24410e93d66889c7c7399d7,no/no<adv>,3,3,2,2
1.0,1362083378,108,u:ib7o,en,es,d94aa893b5c536f2a4664637d9bec191,yes/yes<adv>,3,3,1,1
1.0,1362083378,108,u:ib7o,en,es,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,100,98,2,2
1.0,1362083378,108,u:ib7o,en,es,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,45,44,1,1
1.0,1362083378,108,u:ib7o,en,es,764e3dc3b4ba7256526f0b66c33d778d,hello/hello<ij>,5,5,3,3
1.0,1362083378,108,u:ib7o,en,es,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,54,54,1,1
1.0,1362083383,258915,u:hNuG,es,en,62f00b715632c0cb6dd7624e57c8b410,sombreros/sombrero<n><m><pl>,6,5,4,4
1.0,1362083383,258915,u:hNuG,es,en,b69958573762710ebf427700e6ae97be,faldas/falda<n><f><pl>,5,5,5,5
1.0,1362083383,258915,u:hNuG,es,en,d0705eafec00822b93bf9cc9a9189bba,zapato/zapato<n><m><sg>,4,1,2,2
1.0,1362083383,258915,u:hNuG,es,en,72dd832895dd783a3cf7ce4b4788efe3,falda/falda<n><f><sg>,4,3,2,2
1.0,1362083383,258915,u:hNuG,es,en,e7e47c0b4857fed35b942459f2028006,zapatos/zapato<n><m><pl>,6,6,2,2
1.0,1362083383,258915,u:hNuG,es,en,07316479491134dbe29d337782103cab,sombrero/sombrero<n><m><sg>,6,6,3,3
1.0,1362083383,258915,u:hNuG,es,en,9577cf369b0d89d505b15e69cb52dd73,vestido/vestido<n><m><sg>,11,10,2,2
1.0,1362083384,91725,u:iJLr,en,es,f8fdb9076b95ddccaccdbad286b0b558,dogs/dog<n><pl>,2,2,6,6
0.75,1362083384,91725,u:iJLr,en,es,c2931f12f84e49c84d224cbbdc8a504b,cats/cat<n><pl>,3,3,4,3
1.0,1362083384,91725,u:iJLr,en,es,62a992ac2a5f346b5796b3f14732130e,horses/horse<n><pl>,3,3,4,4
0.5,1362083384,91725,u:iJLr,en,es,8e2f03617a85d97f126dfb2293e7a368,elephants/elephant<n><pl>,2,2,2,1
1.0,1362083384,91725,u:iJLr,en,es,f6fd61a3465e663d4a6a7128570a59d1,books/book<n><pl>,3,2,3,3
1.0,1362083384,91725,u:iJLr,en,es,7b2e60314cad24be935a55062cb7f65e,newspapers/newspaper<n><pl>,2,1,2,2
1.0,1362083384,91725,u:iJLr,en,es,797df85fa241f274d166630d082e6db3,apples/apple<n><pl>,4,4,3,3
1.0,1362083384,18,u:Fb2,en,es,bf7ef6d74583352dcf5d8135e7941060,scissors/scissors<n><pl>,3,3,1,1
1.0,1362083383,509494,u:gsWo,fr,en,b1fa821800397fc725c5d29e1a950dfd,léger/léger<adj><m><sg>,7,6,4,4
1.0,1362083383,629091,u:gsWo,fr,en,b4cd336d7ed73d6e5b6005030a78c904,lourd/lourd<adj><m><sg>,7,6,3,3
1.0,1362083383,281458,u:gsWo,fr,en,6dfec11baed74509911801258a9dee4b,grosse/gros<adj><f><sg>,6,6,2,2
1.0,1362083383,800706,u:gsWo,fr,en,0dae20e36fa975d87253353117101c1b,riche/riche<adj><mf><sg>,7,7,3,3
1.0,1362083383,782390,u:gsWo,fr,en,93492715544f757724ddf09f05bfac8b,mauvaise/mauvais<adj><f><sg>,5,5,3,3
1.0,1362083383,2359639,u:gsWo,fr,en,486d50260e6bed768670e38a4804e6d3,facile/facile<adj><mf><sg>,5,5,2,2
0.666666666667,1362083383,103861,u:gsWo,fr,en,ea461e223babcb5aade23b39bae0a576,chaud/chaud<adj><m><sg>,7,6,3,2
1.0,1362083381,783549,u:gSYZ,es,en,a96439c6627d7b2447435b1a5f32eade,yo/prpers<prn><tn><p1><mf><sg>,20,20,1,1
1.0,1362083381,783549,u:gSYZ,es,en,767fce885fae7a70ef9eab520d78f1bb,una/uno<det><ind><f><sg>,19,18,4,4
1.0,1362083381,783549,u:gSYZ,es,en,08dfcd4e6c86bb047be6dc84e77ed664,niña/niño<n><f><sg>,17,16,3,3
1.0,1362083381,783549,u:gSYZ,es,en,b1b2b2203009f082a1cf172e42fa65a3,el/el<det><def><m><sg>,12,12,2,2
1.0,1362083381,783549,u:gSYZ,es,en,c5a5d664ac5b4440b3da8613095dd840,un/uno<det><ind><m><sg>,19,18,2,2
1.0,1362083381,783549,u:gSYZ,es,en,e3f7a4495f1d47fbca713a5a70dbd8e9,la/el<det><def><f><sg>,14,12,3,3
1.0,1362083381,783549,u:gSYZ,es,en,84e18e86c58e8e61d687dfa06b3aaa36,soy/ser<vbser><pri><p1><sg>,25,24,3,3
1.0,1362083381,783549,u:gSYZ,es,en,e5a09ea1bd469575ed000382d5cee176,mujer/mujer<n><f><sg>,22,19,4,4
1.0,1362083381,783549,u:gSYZ,es,en,86584daef5933b284384453795bbf0ed,hombre/hombre<n><m><sg>,24,23,4,4
1.0,1362083381,783549,u:gSYZ,es,en,605a1c36da2cf22706eaad95b0b7eeee,niño/niño<n><m><sg>,16,16,3,3
1.0,1362083385,571,u:eIEe,en,es,4fbb6a7657b52acc93ffa3b8a2b3bf9d,tomorrow/tomorrow<adv>,3,3,5,5
0.75,1362083385,571,u:eIEe,en,es,046985aa60b72e8395302e5c36ebe7cd,less/less<adv>,2,2,4,3
1.0,1362083385,571,u:eIEe,en,es,5abb5aca87c59b9040e6579c511f1f12,today/today<adv>,4,2,2,2
0.666666666667,1362083385,571,u:eIEe,en,es,b53379a805646aea75b2d156ae592dd2,more/more<adv>,4,4,3,2
1.0,1362083385,571,u:eIEe,en,es,ffcfde4bf4fc1c5f19d9de9cc2bd531c,yesterday/yesterday<adv>,2,2,3,3
1.0,1362083385,571,u:eIEe,en,es,d27abb5cd2b7d25b51efe43da533b5a6,so/so<preadv>,3,3,3,3
1.0,1362083385,571,u:eIEe,en,es,89e24dabcc7a51ef9079418309f5b9f4,as/as<preadv>,2,2,2,2
1.0,1362083386,10830419,u:diT8,en,pt,621442498e8c1378ce99d1e2705b841f,mark/mark<vblex><pres>,2,2,1,1
1.0,1362083386,249902,u:diT8,en,pt,9443f902cdcf9f4da3b5f58d3f657efe,you/prpers<@ij:thank_you>,8,7,1,1
1.0,1362083386,184230,u:diT8,en,pt,a24987b039aebe671b9f5ce11beb2f3a,hotel/hotel<n><sg>,10,5,1,1
1.0,1362083386,10790750,u:diT8,en,pt,cbfce3679a50759ba6398f1e3ecfa10a,believe/believe<vblex><pres>,7,7,1,1
0.0,1362083386,184230,u:diT8,en,pt,563cc940cf4f3edeecc73ee5e6ab45d1,tuesday/tuesday<n><sg>,10,8,1,0
0.0,1362083386,10971843,u:diT8,en,pt,9438cd3da7b390813e302c453db2d6f7,musical/musical<adj>,2,2,1,0
1.0,1362083386,246176,u:diT8,en,pt,a2578cbaa067f7c528d5cab5c14cfdb6,house/house<n><sg>,1,1,1,1
1.0,1362083386,508201,u:diT8,en,pt,b929c613cea4cc1b53db41a9dfc9c9a5,turned/turn<vblex><past>,5,5,1,1
0.0,1362083386,184230,u:diT8,en,pt,fa00f789ee5b0e41473255cff5448411,possible/possible<adj>,5,4,1,0
1.0,1362083386,184230,u:diT8,en,pt,7489751fe9a37e9c8f03e2e4562b8d03,in/in<pr>,33,31,1,1
1.0,1362083386,184230,u:diT8,en,pt,ec3f2a082dcd35c3d59f8b19954c4f6d,offer/offer<vblex><pres>,3,3,1,1
1.0,1362083386,184230,u:diT8,en,pt,e1edf7bdcb3008f65fdf18db27d3dd7d,me/prpers<prn><obj><p1><mf><sg>,51,46,1,1
1.0,1362083386,456014,u:diT8,en,pt,c9fb923e49d5cba24b5afb9ee1cff2a9,wine/wine<n><sg>,21,19,1,1
1.0,1362083386,184230,u:diT8,en,pt,da09055fc06e9e6fae9aa600ca75130b,live/live<vblex><pres>,6,5,2,2
1.0,1362083386,246554,u:diT8,en,pt,5e56b2dcc7cdc8f6cd58854622b45643,her/her<det><pos><sp>,17,15,1,1
0.5,1362083386,10790750,u:diT8,en,pt,a87630c105d4ef4d8cbbc0e1a44795b8,forms/form<vblex><pri><p3><sg>,2,1,2,1
1.0,1362083386,508201,u:diT8,en,pt,12a3862113cf0007b7100e19e8027f21,turn/turn<vblex><pres>,3,3,1,1
1.0,1362083386,249902,u:diT8,en,pt,e12e176302bb7055e90f0b421e1e5f92,thank/thank<vblex><pres>,10,10,2,2
1.0,1362083386,246176,u:diT8,en,pt,2b02940d1611b62e715e325c2ff4bad5,family/family<n><sg>,6,6,1,1
1.0,1362083386,508201,u:diT8,en,pt,21cf1489315d59bd1b84d78fe19c6e03,into/into<pr>,4,3,1,1
0.0,1362083386,184230,u:diT8,en,pt,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,104,82,1,0
1.0,1362083386,184230,u:diT8,en,pt,8103741f16fcee1466b543548781a776,offer/offer<vblex><inf>,7,6,1,1
1.0,1362083386,10829856,u:diT8,en,pt,72e1760c452153c6732f748722d85535,remember/remember<vblex><pres>,4,4,1,1
1.0,1362083386,246176,u:diT8,en,pt,781b81760d3030454f97f95d142db777,with/with<pr>,24,22,1,1
1.0,1362083386,456014,u:diT8,en,pt,c032182c0ffb744c963ec83c937a26f4,us/prpers<prn><obj><p1><mf><pl>,10,6,1,1
0.0,1362083386,184230,u:diT8,en,pt,2aa345dbdb03b4cae92f7001d51f41a9,come/come<vblex><pres>,9,8,2,0
1.0,1362083386,10830419,u:diT8,en,pt,877b6330eb50812d222db8cdf8b27295,shows/show<vblex><pri><p3><sg>,3,1,1,1
1.0,1362083386,259703,u:diT8,en,pt,c557b07e2bc9f9477a28c97e4c8112cc,that/that<rel><an><mf><sp>,14,11,1,1
0.0,1362083386,7781447,u:diT8,en,pt,40bbbac6625be2e294f93880f1287c40,institute/institute<n><sg>,2,2,1,0
1.0,1362083386,10911202,u:diT8,en,pt,96d7cd238957a2f14d4282757b35ee11,form/form<vblex><pres>,2,2,1,1
1.0,1362083386,184230,u:diT8,en,pt,c5e232dcbcddaf153ddcd92e29652b9f,this/this<det><dem><sg>,13,11,1,1
1.0,1362083386,184230,u:diT8,en,pt,0a7ad985b6b19b5cfb4723f207220a3d,they/prpers<prn><subj><p3><mf><pl>,50,50,2,2
1.0,1362083386,249160,u:diT8,en,pt,7d481c3b4f96a3a05ab7795a82124d2e,very/very<preadv>,11,10,1,1
1.0,1362083386,250374,u:diT8,en,pt,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,39,38,1,1
1.0,1362083386,9278874,u:diT8,en,pt,d94aa893b5c536f2a4664637d9bec191,yes/yes<adv>,6,6,1,1
1.0,1362083386,6158680,u:diT8,en,pt,d05af64f9110a30ebb4eb77afc07649d,consider/consider<vblex><pres>,3,3,1,1
1.0,1362083386,184230,u:diT8,en,pt,c52ab45d4e22ee7580041911159e3c0c,water/water<n><sg>,25,24,1,1
0.0,1362083386,184230,u:diT8,en,pt,dc1e5b7d01d76c0719ee823c6b9c5b1f,if/if<cnjsub>,5,4,1,0
1.0,1362083386,249902,u:diT8,en,pt,e569b53bb2ff9e906cd6bf17a218349f,much/much<adv>,8,8,1,1
1.0,1362083386,10910785,u:diT8,en,pt,b95f17cbbb14075baf670b2cf2b30479,study/study<vblex><pres>,3,3,1,1
1.0,1362083386,246176,u:diT8,en,pt,33a7fd42f74b2d2b1110f1b0c8b6db38,not/not<adv>,42,32,1,1
0.0,1362083386,184230,u:diT8,en,pt,4f6c223d0ff30bc272dc9ec0f2d755e5,on/on<pr>,38,32,1,0
0.0,1362083386,248329,u:diT8,en,pt,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,26,21,1,0
1.0,1362083386,10829856,u:diT8,en,pt,ca73088a75d46c0764615658fd6b89d7,hope/hope<vblex><pres>,3,3,2,2
1.0,1362083386,246176,u:diT8,en,pt,44f26aab67fa8b66afc212eb483c6739,parents/parent<n><pl>,14,12,1,1
1.0,1362083386,246176,u:diT8,en,pt,322cd2e6822fbf8deb3fab4085274c72,friend/friend<n><sg>,1,1,1,1
1.0,1362083386,246554,u:diT8,en,pt,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,82,72,2,2
1.0,1362083386,248329,u:diT8,en,pt,51fb73a04c05d6b9cc036aafd897a0ec,him/prpers<prn><obj><p3><m><sg>,22,19,1,1
0.0,1362083386,184230,u:diT8,en,pt,c7cdabd85f63506807f8d856897a2089,it/prpers<prn><subj><p3><nt><sg>,34,29,1,0
1.0,1362083386,246176,u:diT8,en,pt,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,101,83,1,1
1.0,1362083386,10830419,u:diT8,en,pt,e35a9db5692415795f36448f6dff95d2,talk/talk<vblex><pres>,6,6,1,1
1.0,1362083386,89465,u:iJ9U,fr,en,8eab218aee7c0dac90f093c855af968a,pain/pain<n><m><sg>,2,2,1,1
1.0,1362083386,89465,u:iJ9U,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,4,3,1,1
1.0,1362083386,88488,u:iJ9U,fr,en,bfbd77c555aed5378a456e03e189e010,il/il<prn><tn><p3><m><sg>,2,1,2,2
1.0,1362083386,90028,u:iJ9U,fr,en,6debf33c91876b19aa26095423ad0e3e,suis/être<vbser><pri><p1><sg>,2,1,2,2
0.0,1362083386,89465,u:iJ9U,fr,en,8e6df998cc5c26b86482a3040a5805e2,c'/ce<prn><tn><nt><sg>,4,4,1,0
1.0,1362083386,89465,u:iJ9U,fr,en,dc230cd7596e16ff8bbfbbd9eb36582a,tu/tu<prn><tn><p2><mf><sg>,4,3,3,3
0.666666666667,1362083386,90028,u:iJ9U,fr,en,8243ebb6f04f8293b3c63cf666b5eacc,le/le<det><def><m><sg>,1,1,3,2
1.0,1362083386,87779,u:iJ9U,fr,en,c0a645ef0812cf50c9807987c45e2701,parle/parler<vblex><pri><p3><sg>,2,2,1,1
1.0,1362083386,90028,u:iJ9U,fr,en,65675f993b9cdc38918837f561a70625,l'/le<det><def><mf><sg>,2,1,3,3
1.0,1362083386,88488,u:iJ9U,fr,en,5594b03119f7beb09faeab02bda34d19,elle/il<prn><tn><p3><f><sg>,4,4,1,1
0.666666666667,1362083386,88488,u:iJ9U,fr,en,8f1dc808b41b08007d5e66978fd78a4d,mange/manger<vblex><pri><p3><sg>,5,5,3,2
1.0,1362083386,87779,u:iJ9U,fr,en,6d6841b5a0ea88d87c2a7b6eee95ab48,et/et<cnjcoo>,3,2,3,3
0.666666666667,1362083386,90028,u:iJ9U,fr,en,28bf9a71ef6ce4721e906f594b7a5b80,fille/fille<n><f><sg>,4,3,3,2
1.0,1362083386,87779,u:iJ9U,fr,en,cf8e43e702a64ce89e4cc4e3ee7e08cd,noire/noir<adj><f><sg>,4,4,2,2
0.5,1362083386,90028,u:iJ9U,fr,en,6eee7de1f58d4033e937386469f1a5ab,garçon/garçon<n><m><sg>,4,4,2,1
0.666666666667,1362083386,90028,u:iJ9U,fr,en,e3bebde2e7cee0fa6157219f3536d80f,femme/femme<n><f><sg>,3,1,3,2
1.0,1362083386,87779,u:iJ9U,fr,en,b1e18ed8c315790bee5862b9cd0ba83d,ça/ça<prn><tn><nt>,2,2,2,2
1.0,1362083386,87779,u:iJ9U,fr,en,26f6b357718b150404303812a222e348,robe/robe<n><f><sg>,1,1,2,2
0.5,1362083386,90028,u:iJ9U,fr,en,03a546003e03b545a6d419b6620b3749,la/le<det><def><f><sg>,2,1,4,2
1.0,1362083386,89465,u:iJ9U,fr,en,5b714a6b291731d4b753c6372cde357a,manges/manger<vblex><pri><p2><sg>,1,1,2,2
0.0,1362083386,88488,u:iJ9U,fr,en,0cbf09b9f0d3767395f1b68918b95c65,du/de<pr>+le<det><def><m><sg>,4,3,1,0
1.0,1362083386,90028,u:iJ9U,fr,en,808d0c8ede6981e3d9a7a87153601e38,une/un<det><ind><f><sg>,5,3,4,4
1.0,1362083386,87779,u:iJ9U,fr,en,2099dab843c707202dd04b1eb3348126,a/avoir<vblex><pri><p3><sg>,4,3,1,1
1.0,1362083386,89465,u:iJ9U,fr,en,b8177f85ffb5356bd51d6ebaacd146e4,pomme/pomme<n><f><sg>,4,3,2,2
1.0,1362083386,90028,u:iJ9U,fr,en,7a271d40b9230ab5e12de433c00506fa,je/je<prn><tn><p1><mf><sg>,5,4,1,1
1.0,1362083386,88488,u:iJ9U,fr,en,2d0937077480a627a3973de2a1e4015a,vin/vin<n><m><sg>,2,1,3,3
0.0,1362083386,88488,u:iJ9U,fr,en,de64b0a3bb8cb9360e85a1a87d8c3c44,riz/riz<n><m><sp>,2,2,1,0
1.0,1362083386,89465,u:iJ9U,fr,en,b1a71481e27138dc37501f2cbde775fc,es/être<vbser><pri><p2><sg>,3,2,1,1
1.0,1362083386,88488,u:iJ9U,fr,en,bc77537cb121e6e22bd91949fbecc4c4,eau/eau<n><f><sg>,1,1,1,1
0.0,1362083388,380,u:vYt,es,en,37c2cf9dc926fcfb48440a4e4e6b6812,le/prpers<prn><pro><p3><mf><sg>,2,2,1,0
1.0,1362083388,123,u:vYt,es,en,e8578c557b3989f9efbc424f9430091d,come/comer<vblex><pri><p3><sg>,99,94,1,1
0.0,1362083388,301,u:vYt,es,en,edf5a0ef6c836c4df4f3b3de76ca63ba,diario/diario<n><m><sg>,5,5,1,0
1.0,1362083388,526,u:vYt,es,en,ff340c09240b4617358d4dcb2cb46439,huevo/huevo<n><m><sg>,2,2,1,1
0.0,1362083388,20809433,u:vYt,es,en,faa6fd18132b358958e440322ee82b4b,lee/leer<vblex><pri><p3><sg>,3,2,1,0
1.0,1362083384,475,u:eFNv,es,en,20282c3c6eccc0d8b906d76b344d9b08,asociación/asociación<n><f><sg>,19,18,4,4
1.0,1362083384,475,u:eFNv,es,en,4c591b1262efb48f19b83c980b2cc541,revolución/revolución<n><f><sg>,14,13,3,3
1.0,1362083384,475,u:eFNv,es,en,8697a0b8ed397d5ee403840e338c2db7,trabajadores/trabajador<n><m><pl>,18,16,2,2
1.0,1362083384,475,u:eFNv,es,en,c5c75a81de81283964a48ec69d23fe96,población/población<n><f><sg>,15,15,3,3
1.0,1362083384,475,u:eFNv,es,en,15ea51199f8edb2c9029ec70f0df7c29,comité/comité<n><m><sg>,15,14,2,2
1.0,1362083384,475,u:eFNv,es,en,20d9778a2e055d744faec9daa0f40cdd,cultura/cultura<n><f><sg>,13,13,2,2
1.0,1362083384,475,u:eFNv,es,en,495a2a50f9766b5a174ae51f297666c3,<*sf>/ciudadano<n><m><*numb>,11,10,2,2
1.0,1362083388,374,u:g9-_,es,en,58dc623cb7357e51b20768411843bde1,disculpe/disculparse<vblex><pron><prs><p3><sg>,3,3,5,5
1.0,1362083388,374,u:g9-_,es,en,b838f789252678299b0413df4b3d0ad9,hola/hola<ij>,3,3,4,4
1.0,1362083388,374,u:g9-_,es,en,a18e94e6d95abfb6d23e941ef0132505,adiós/adiós<ij>,3,3,7,7
1.0,1362083388,374,u:g9-_,es,en,d34dd0c4df69ca91b277730638b12a4a,gracias/gracias<ij>,3,3,5,5
1.0,1362083390,9033,u:hoBb,es,en,3f60e879bd40b3e9d261375fd25f93cd,padre/padre<n><m><sg>,14,14,1,1
1.0,1362083390,11439,u:hoBb,es,en,6f70c3bb4ec86cad69944df5ff9a43f1,mayor/mayor<adj><mf><sg>,9,9,2,2
1.0,1362083390,28024,u:hoBb,es,en,5579b390beaa461953f625e3f22576da,fuerte/fuerte<adj><mf><sg>,7,6,1,1
1.0,1362083390,536387,u:hoBb,es,en,7e416735d7d43c3c0fc30d10801a352d,si/si<cnjadv>,12,11,2,2
1.0,1362083390,11439,u:hoBb,es,en,c71bc9f0d47e42f71b517e2082ea295b,madre/madre<n><f><sg>,18,16,2,2
1.0,1362083390,28024,u:hoBb,es,en,08a3872e44a201481524294a566afa50,grande/grande<adj><mf><sg>,9,9,1,1
1.0,1362083390,11439,u:hoBb,es,en,930ddde2032f793642573f03dc198c9c,mi/mío<det><pos><mf><sg>,49,48,1,1
1.0,1362083390,201011,u:hoBb,es,en,8a100871aa249eeef95c20f864b281a1,mientras/mientras<cnjadv>,12,12,2,2
1.0,1362083390,19405,u:hoBb,es,en,548ab26427d176ad6a88862d7d83eaa8,pero/pero<cnjcoo>,19,14,2,2
1.0,1362083390,20585,u:hoBb,es,en,cd36aae4610895865a70e0163f77eae9,mejor/mejor<adj><mf><sg>,7,7,1,1
1.0,1362083390,11439,u:hoBb,es,en,e65d48bba2ed7105d16e9e8bc8d55405,hermana/hermano<n><f><sg>,22,21,2,2
1.0,1362083390,9033,u:hoBb,es,en,64816215f9f2003adf0bac53e65966f9,hermano/hermano<n><m><sg>,22,22,2,2
1.0,1362083390,535263,u:hoBb,es,en,eefcfa6ea9488db6f51be5b2f8490ff9,porque/porque<cnjadv>,14,13,1,1
1.0,1362083390,11439,u:hoBb,es,en,c2c8a202a12411858f87d4dcef5b2998,no/no<adv>,136,120,1,1
1.0,1362083390,201011,u:hoBb,es,en,7ca59979d0c746c63d39ab85db3ef306,hablo/hablar<vblex><pri><p1><sg>,19,19,1,1
1.0,1362083390,8942,u:hoBb,es,en,fda174b61b0ed5e2eaa6deceae37f56b,son/ser<vbser><pri><p3><pl>,204,189,1,1
1.0,1362083390,11439,u:hoBb,es,en,54ed4cf41cbbae2ce97ddda174b5be84,es/ser<vbser><pri><p3><sg>,201,188,1,1
1.0,1362083390,201011,u:hoBb,es,en,69faeef930a44421ec22be4b06474a06,aunque/aunque<cnjadv>,16,15,2,2
1.0,1362083390,8849,u:hoBb,es,en,0675fd378e3251994addd1184a560eec,tu/tuyo<det><pos><mf><sg>,27,26,1,1
1.0,1362083390,12098,u:hoBb,es,en,4a053e65555d1325c3ff3e618239606e,y/y<cnjcoo>,68,56,3,3
1.0,1362083390,201011,u:hoBb,es,en,eed918b5fa01b82c8133bfc2183991fe,ni/ni<cnjcoo>,17,16,1,1
1.0,1362083390,201011,u:hoBb,es,en,dda027f2a23ac4b34effe710858ff724,cuando/cuando<cnjadv>,13,10,1,1
1.0,1362083390,534959,u:hoBb,es,en,6b115590827fdd166e393ff20cf22905,domingo/domingo<n><m><sg>,7,7,1,1
1.0,1362083390,534959,u:hoBb,es,en,cdfdaa20f4be0dddf51069d1576c4684,sábado/sábado<n><m><sg>,8,8,1,1
1.0,1362083390,11439,u:hoBb,es,en,743346201dfef044362556e4b7fc91c2,tío/tío<n><m><sg>,7,7,1,1
1.0,1362083390,11439,u:hoBb,es,en,99cd0848be9239250ffd99e11add7338,de/de<pr>,34,29,1,1
1.0,1362083390,274895,u:hoBb,es,en,6b4ac7ed7cae8cd551c71d1a5b0aedc4,cocino/cocinar<vblex><pri><p1><sg>,29,28,1,1
1.0,1362083390,201011,u:hoBb,es,en,efb4aff15b32a7b5253e29f02cc85dd8,puedo/poder<vbmod><pri><p1><sg>,18,16,1,1
1.0,1362083390,9033,u:hoBb,es,en,6466c217460079d74e1f098116fff664,quiero/querer<vblex><pri><p1><sg>,36,34,1,1
1.0,1362083390,394840,u:hoBb,es,en,ee3858c524ceab47bc102716a9640aa0,sino/sino<cnjcoo>,14,14,1,1
1.0,1362083390,11439,u:hoBb,es,en,16b4f0acd409db1e81e9eab37d807c85,o/o<cnjcoo>,20,16,2,2
1.0,1362083390,210600,u:hoBb,es,en,d157a2149034333f421bed0320e316dc,hoy/hoy<adv>,21,21,1,1
1.0,1362083390,8942,u:hoBb,es,en,ad2c56f95c8646373906ccb638c5aa8a,que/que<cnjsub>,21,20,3,3
1.0,1362083390,483,u:hoBb,es,en,958e352cb64f78feed5afb5b95657dbe,eres/ser<vbser><pri><p2><sg>,60,57,1,1
1.0,1362083390,201011,u:hoBb,es,en,593cf703acd34bfc58184c2a96ff5e2a,como/comer<vblex><pri><p1><sg>,42,41,1,1
1.0,1362083393,28496,u:itTT,de,en,7dfd7086f3671685e2cf1c1da72796d7,die/die<det><def><f><sg><nom>,44,42,1,1
1.0,1362083393,100270,u:itTT,de,en,306560d6f47275980bdfc69f8f338552,trinkt/trinken<vblex><pri><p3><sg>,15,14,1,1
1.0,1362083393,99487,u:itTT,de,en,6b466c02f90b64f7299a8889e8fc3398,<*sf>/frau<n><f><*numb><*case>,41,39,1,1
1.0,1362083393,99704,u:itTT,de,en,15c56a1457791035a4589b24b0b2dcdb,<*sf>/freund<n><m><*numb><*case>,20,17,1,1
1.0,1362083387,189089,u:hxUP,de,en,a669cb1c71e2893286ee2e1f56873097,deine/dein<prn><pos><mf><pl><acc>,5,5,1,1
1.0,1362083387,477,u:hxUP,de,en,066e1ccce2a4ab015559773c91907e49,mein/mein<prn><pos><m><sg><nom>,12,11,1,1
1.0,1362083387,189089,u:hxUP,de,en,d2c8d82b57a02448138c274e578261de,restaurant/restaurant<n><nt><sg><dat>,19,16,1,1
